video_id,frame_number,child_id,age,object_class,gaze_direction,kchi_present,cds_present,close_face_present,child_present,adult_present,play_context,close_face_present_text,person_age_class
142,100,256354,5.02,none,none,0,0,0,0,1,social,no,adult
142,130,256354,5.02,none,none,0,0,0,0,1,social,no,adult
142,130,256354,5.02,none,1.0,0,0,1,0,0,social,yes,none
142,130,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,140,256354,5.02,none,none,0,0,0,0,1,social,no,adult
142,140,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,510,256354,5.02,none,none,0,1,0,0,1,social,no,adult
142,1600,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,2290,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,2290,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,3660,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,4260,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,4490,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,4990,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,4990,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,5150,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,5320,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,6060,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,7060,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,7060,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,7190,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,7190,256354,5.02,8,none,0,1,0,0,0,social,no,none
142,7590,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,10550,256354,5.02,none,none,1,0,0,0,0,alone,no,none
142,16240,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,16370,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,16450,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,16530,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,16730,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,16740,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,16800,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,16980,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,17020,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,17060,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,17350,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,17390,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,17440,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,17560,256354,5.02,none,none,1,0,0,0,0,alone,no,none
142,17580,256354,5.02,none,none,1,0,0,0,0,alone,no,none
142,18640,256354,5.02,none,none,0,1,0,1,0,social,no,child
142,18740,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,26780,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,27790,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,28590,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,28830,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,28850,256354,5.02,none,none,1,1,0,0,0,social,no,none
142,28960,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,32430,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,32810,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,33380,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,33860,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,36730,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,36730,256354,5.02,10,none,1,0,0,0,0,alone,no,none
142,37560,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,37560,256354,5.02,10,none,1,1,0,0,0,social,no,none
142,37560,256354,5.02,10,none,1,1,0,0,0,social,no,none
142,37560,256354,5.02,10,none,1,1,0,0,0,social,no,none
142,42570,256354,5.02,none,none,1,1,0,0,0,social,no,none
142,43120,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,47020,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,49940,256354,5.02,none,none,0,1,0,0,0,social,no,none
142,51190,256354,5.02,none,none,1,1,0,1,0,social,no,child
142,51390,256354,5.02,none,none,0,0,0,1,0,social,no,child
142,52140,256354,5.02,none,none,0,0,0,0,0,alone,no,none
142,52360,256354,5.02,none,none,1,0,0,1,0,social,no,child
142,52360,256354,5.02,10,none,1,0,0,0,0,alone,no,none
142,52560,256354,5.02,none,none,1,0,0,0,0,alone,no,none
142,52620,256354,5.02,none,none,0,1,0,0,0,social,no,none
4,230,257511,3.84,none,none,0,0,0,0,1,social,no,adult
4,230,257511,3.84,none,0.0,0,0,1,0,0,social,yes,none
4,430,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,430,257511,3.84,none,none,0,0,0,0,1,social,no,adult
4,500,257511,3.84,none,none,0,0,0,0,1,social,no,adult
4,1150,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,1230,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,1800,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,2930,257511,3.84,none,none,0,1,0,0,1,social,no,adult
4,2930,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,3290,257511,3.84,none,none,0,1,0,0,1,social,no,adult
4,3290,257511,3.84,10,none,0,1,0,0,0,social,no,none
4,3290,257511,3.84,10,none,0,1,0,0,0,social,no,none
4,3290,257511,3.84,none,0.0,0,1,0,0,0,social,no,none
4,3290,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,4650,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,5480,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,5480,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,5900,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,5900,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,6200,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,6200,257511,3.84,none,1.0,0,1,1,0,0,social,yes,none
4,6200,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,6200,257511,3.84,6,none,0,1,0,0,0,social,no,none
4,6970,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,6970,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,6980,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,6980,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,7640,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,8130,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,8130,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,8400,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,8400,257511,3.84,none,1.0,0,1,1,0,0,social,yes,none
4,8410,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,8410,257511,3.84,none,1.0,0,1,1,0,0,social,yes,none
4,9130,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,9530,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,9700,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,10270,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,10670,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,10810,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,11370,257511,3.84,none,none,1,1,0,0,0,social,no,none
4,11380,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,12710,257511,3.84,none,none,1,0,0,1,0,social,no,child
4,12710,257511,3.84,none,none,1,0,0,0,0,alone,no,none
4,12710,257511,3.84,6,none,1,0,0,0,0,alone,no,none
4,12960,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,13020,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,13020,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,13870,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,13960,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,13960,257511,3.84,none,none,0,0,0,0,1,social,no,adult
4,15650,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,15680,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,15810,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,17380,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,18210,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,19120,257511,3.84,none,none,0,0,0,1,0,social,no,child
4,19120,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,19230,257511,3.84,none,none,1,1,0,1,0,social,no,child
4,19230,257511,3.84,none,none,1,1,0,0,0,social,no,none
4,19920,257511,3.84,none,none,1,0,0,1,0,social,no,child
4,20120,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,20310,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,20490,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,20660,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,20660,257511,3.84,none,1.0,0,1,0,0,0,social,no,none
4,20860,257511,3.84,none,none,0,1,0,1,0,social,no,child
4,20900,257511,3.84,none,none,1,0,0,1,0,social,no,child
4,20900,257511,3.84,none,0.0,1,0,1,0,0,social,yes,none
4,21230,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,21240,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,21380,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,21750,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,21860,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,22140,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,22860,257511,3.84,none,none,0,0,0,0,1,social,no,adult
4,22860,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,22980,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,23180,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,23200,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,23250,257511,3.84,none,none,1,0,0,0,0,alone,no,none
4,23450,257511,3.84,none,none,0,0,0,0,0,alone,no,none
4,23760,257511,3.84,none,none,0,1,0,0,0,social,no,none
4,25310,257511,3.84,none,none,0,1,0,0,1,social,no,adult
4,25350,257511,3.84,none,none,0,1,0,0,1,social,no,adult
73,490,257578,4.05,none,none,0,0,0,0,1,social,no,adult
73,490,257578,4.05,none,0.0,0,0,1,0,0,social,yes,none
73,490,257578,4.05,none,none,0,0,0,0,0,alone,no,none
73,660,257578,4.05,none,none,1,1,0,0,1,social,no,adult
73,660,257578,4.05,none,none,1,1,0,0,0,social,no,none
73,740,257578,4.05,none,none,0,0,0,0,1,social,no,adult
73,740,257578,4.05,none,0.0,0,0,1,0,0,social,yes,none
73,740,257578,4.05,none,0.0,0,0,1,0,0,social,yes,none
73,930,257578,4.05,none,none,0,1,0,0,1,social,no,adult
73,1040,257578,4.05,none,none,0,0,0,0,0,alone,no,none
73,3450,257578,4.05,none,none,0,0,0,0,1,social,no,adult
73,3520,257578,4.05,none,none,0,0,0,0,1,social,no,adult
73,3520,257578,4.05,none,none,0,0,0,0,1,social,no,adult
73,3920,257578,4.05,none,none,0,0,0,0,0,alone,no,none
73,3950,257578,4.05,none,none,0,0,0,0,0,alone,no,none
73,4070,257578,4.05,none,none,0,1,0,0,1,social,no,adult
73,4100,257578,4.05,none,none,0,1,0,0,0,social,no,none
198,40,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,360,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,600,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,1280,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,1310,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,1450,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,1490,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,1990,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,2040,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,2070,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,2090,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,2350,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,3360,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,3360,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,3510,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,3510,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,3640,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,4190,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,4360,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,4540,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,4670,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,4940,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,5130,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,5460,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,5560,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,6050,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,6170,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,6190,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,6190,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,6240,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,7150,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,7230,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,7410,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,7970,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,7970,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,8090,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,8090,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,8090,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,8150,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,9160,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,9500,258192,4.47,none,none,1,1,0,1,0,social,no,child
198,9870,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,9870,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,9900,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,9900,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,10120,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,10320,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,10360,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,10400,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,10520,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,10630,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,10630,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,10830,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,11870,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,11870,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,11880,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,11880,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,11950,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,11950,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,12060,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,12100,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,12190,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,12800,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,12800,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,12910,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,13210,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,13540,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,13650,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,13650,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,13650,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,13740,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,13740,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,13820,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,14040,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,14070,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,14220,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,14300,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,14380,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,14680,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,14900,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,14960,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,15200,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,15620,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,15990,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,15990,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,16360,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,16430,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,16550,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,17100,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,17100,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,17160,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,17590,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,18280,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,18280,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,18750,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,19060,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,19290,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,19290,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,19290,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,20320,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,20560,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,20890,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,21470,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,22170,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,22680,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,22860,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,22900,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,23820,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,23890,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,24040,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,24340,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,25110,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,25270,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,25380,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,25800,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,26360,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,26480,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,26540,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,26580,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,27680,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,27750,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,28680,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,28900,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,29110,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,29160,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,29390,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,29400,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,29660,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,30270,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,30700,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,30780,258192,4.47,none,none,1,1,0,1,0,social,no,child
198,31060,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,31260,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,31440,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,31490,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,31780,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,32160,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,32310,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,32640,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,33690,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,34020,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,34050,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,34130,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,34280,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,34420,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,34420,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,34800,258192,4.47,none,none,0,1,0,1,0,social,no,child
198,35070,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,35700,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,35710,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,35930,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,36100,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,36270,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,36800,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,38060,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,38880,258192,4.47,none,none,1,0,0,1,0,social,no,child
198,39740,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,40070,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,40390,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,40620,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,40710,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,41430,258192,4.47,none,none,0,0,0,1,0,social,no,child
198,41440,258192,4.47,none,none,0,0,0,1,0,social,no,child
200,620,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,620,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,620,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,1080,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,1090,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,1870,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,2560,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,2560,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,2730,258239,2.8,none,none,1,1,0,0,0,social,no,none
200,3010,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,3010,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,3120,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,3120,258239,2.8,6,none,1,0,0,0,0,alone,no,none
200,3120,258239,2.8,6,none,1,0,0,0,0,alone,no,none
200,3140,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,3140,258239,2.8,6,none,1,0,0,0,0,alone,no,none
200,3260,258239,2.8,none,none,0,0,0,1,0,social,no,child
200,3260,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,3260,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,3530,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,3600,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,3620,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,3810,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,4280,258239,2.8,none,none,1,0,0,1,0,social,no,child
200,4280,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,5640,258239,2.8,none,none,0,0,0,1,0,social,no,child
200,5770,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,5770,258239,2.8,none,1.0,0,0,1,0,0,social,yes,none
200,5810,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,5810,258239,2.8,none,0.0,0,1,1,0,0,social,yes,none
200,6820,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,6820,258239,2.8,none,1.0,1,0,1,0,0,social,yes,none
200,7130,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,7800,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,7800,258239,2.8,none,1.0,0,0,1,0,0,social,yes,none
200,7910,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,7910,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,8120,258239,2.8,none,none,0,1,0,1,0,social,no,child
200,8320,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,8940,258239,2.8,none,none,0,1,0,1,0,social,no,child
200,10420,258239,2.8,none,none,0,1,0,1,0,social,no,child
200,10590,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,10590,258239,2.8,none,0.0,1,0,1,0,0,social,yes,none
200,10780,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,10780,258239,2.8,none,none,0,1,0,0,0,social,no,none
200,10940,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,10940,258239,2.8,none,0.0,0,0,1,0,0,social,yes,none
200,10940,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,11010,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,11010,258239,2.8,none,1.0,0,1,1,0,0,social,yes,none
200,11010,258239,2.8,none,none,0,1,0,0,0,social,no,none
200,11370,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,11370,258239,2.8,none,1.0,0,1,1,0,0,social,yes,none
200,11410,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,11410,258239,2.8,none,0.0,1,0,1,0,0,social,yes,none
200,11630,258239,2.8,none,none,0,0,0,1,0,social,no,child
200,11630,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,11880,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,11880,258239,2.8,none,1.0,1,0,1,0,0,social,yes,none
200,11940,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,11940,258239,2.8,none,1.0,0,1,1,0,0,social,yes,none
200,12230,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,12350,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,12350,258239,2.8,none,none,1,0,0,0,0,alone,no,none
200,12540,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,12540,258239,2.8,none,none,0,1,0,0,0,social,no,none
200,12720,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,12720,258239,2.8,none,0.0,0,0,1,0,0,social,yes,none
200,12760,258239,2.8,none,none,1,1,0,0,1,social,no,adult
200,12760,258239,2.8,none,0.0,1,1,1,0,0,social,yes,none
200,13230,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,13230,258239,2.8,none,0.0,0,1,1,0,0,social,yes,none
200,13930,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,13930,258239,2.8,none,0.0,1,0,1,0,0,social,yes,none
200,14050,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,14050,258239,2.8,none,0.0,1,0,1,0,0,social,yes,none
200,14340,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,14340,258239,2.8,none,0.0,0,0,1,0,0,social,yes,none
200,14500,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,14500,258239,2.8,none,1.0,0,0,1,0,0,social,yes,none
200,14950,258239,2.8,none,none,0,1,0,0,0,social,no,none
200,14990,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,14990,258239,2.8,none,1.0,0,0,1,0,0,social,yes,none
200,14990,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,14990,258239,2.8,6,none,0,0,0,0,0,alone,no,none
200,15000,258239,2.8,none,none,0,0,0,0,1,social,no,adult
200,15000,258239,2.8,none,1.0,0,0,1,0,0,social,yes,none
200,15090,258239,2.8,none,none,1,0,0,0,1,social,no,adult
200,15740,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,15740,258239,2.8,none,1.0,0,1,1,0,0,social,yes,none
200,15740,258239,2.8,none,none,0,1,0,0,0,social,no,none
200,16080,258239,2.8,none,none,0,1,0,0,1,social,no,adult
200,16080,258239,2.8,none,0.0,0,1,1,0,0,social,yes,none
200,16590,258239,2.8,none,none,0,0,0,0,0,alone,no,none
200,16590,258239,2.8,7,none,0,0,0,0,0,alone,no,none
