video_id,frame_id,child_id,age,toy_class,social_context,toy_present
132,60,255706,5.71,multiple,alone,1
132,70,255706,5.71,none,with adult,0
132,130,255706,5.71,none,with adult,0
132,210,255706,5.71,none,alone,0
132,260,255706,5.71,none,with adult,0
132,300,255706,5.71,none,with adult and child,0
132,370,255706,5.71,none,with adult,0
132,420,255706,5.71,none,with child,0
132,670,255706,5.71,none,with adult,0
132,680,255706,5.71,none,with adult,0
132,750,255706,5.71,none,alone,0
132,770,255706,5.71,none,alone,0
132,1180,255706,5.71,none,alone,0
132,1800,255706,5.71,none,alone,0
132,1830,255706,5.71,none,alone,0
132,2060,255706,5.71,none,with adult,0
132,2120,255706,5.71,5,with adult,1
132,2350,255706,5.71,none,with adult,0
132,2440,255706,5.71,none,with adult,0
132,2520,255706,5.71,none,with adult,0
132,2640,255706,5.71,5,with adult,1
132,2660,255706,5.71,5,with adult,1
132,2880,255706,5.71,multiple,with adult,1
132,2920,255706,5.71,multiple,with adult,1
132,2930,255706,5.71,multiple,with adult and child,1
132,2950,255706,5.71,multiple,with adult and child,1
132,2960,255706,5.71,5,with adult,1
132,3000,255706,5.71,5,with adult,1
132,3010,255706,5.71,5,with adult,1
132,3130,255706,5.71,multiple,with adult,1
132,3180,255706,5.71,none,with adult,0
132,3240,255706,5.71,5,with adult,1
132,3250,255706,5.71,multiple,with adult and child,1
132,3290,255706,5.71,none,with adult and child,0
132,3320,255706,5.71,5,with adult,1
132,4380,255706,5.71,none,alone,0
132,4490,255706,5.71,5,with adult and child,1
132,4500,255706,5.71,5,with adult and child,1
132,4520,255706,5.71,5,with adult,1
132,4530,255706,5.71,5,with child,1
132,4570,255706,5.71,5,alone,1
132,4650,255706,5.71,5,with adult,1
132,4920,255706,5.71,none,with adult,0
132,4960,255706,5.71,none,alone,0
132,5060,255706,5.71,5,alone,1
132,5100,255706,5.71,5,with adult,1
132,5150,255706,5.71,5,with adult and child,1
132,5240,255706,5.71,none,with adult and child,0
132,5330,255706,5.71,5,alone,1
132,5370,255706,5.71,none,with adult,0
132,5380,255706,5.71,5,alone,1
132,5470,255706,5.71,5,with child,1
132,5500,255706,5.71,5,with adult,1
132,5510,255706,5.71,none,with child,0
132,5610,255706,5.71,none,with adult,0
132,5630,255706,5.71,none,alone,0
132,5680,255706,5.71,none,with adult and child,0
132,5730,255706,5.71,none,with child,0
132,5860,255706,5.71,none,with adult and child,0
132,5890,255706,5.71,none,with adult,0
132,5950,255706,5.71,none,with adult,0
132,6260,255706,5.71,none,with child,0
132,6480,255706,5.71,none,with adult,0
132,6510,255706,5.71,none,with adult,0
132,6700,255706,5.71,none,with adult,0
132,6730,255706,5.71,none,alone,0
132,6860,255706,5.71,none,with adult and child,0
132,6870,255706,5.71,5,with adult and child,1
132,6900,255706,5.71,none,with adult and child,0
132,6930,255706,5.71,none,with child,0
132,6960,255706,5.71,none,with adult,0
132,7130,255706,5.71,5,with adult,1
132,7150,255706,5.71,none,with adult,0
132,7160,255706,5.71,none,with adult,0
132,7340,255706,5.71,5,with adult,1
132,7990,255706,5.71,none,alone,0
132,8030,255706,5.71,none,with adult,0
132,8050,255706,5.71,5,with adult,1
132,8170,255706,5.71,none,with adult,0
132,9160,255706,5.71,none,alone,0
132,9180,255706,5.71,none,with adult,0
132,9320,255706,5.71,none,with adult and child,0
132,9340,255706,5.71,5,with adult,1
132,9420,255706,5.71,none,with child,0
132,9430,255706,5.71,5,with child,1
132,9440,255706,5.71,none,with adult,0
132,9500,255706,5.71,none,with adult and child,0
132,9530,255706,5.71,5,with adult,1
132,9540,255706,5.71,5,with adult,1
132,9570,255706,5.71,5,with adult,1
132,9580,255706,5.71,5,with adult,1
132,9670,255706,5.71,5,with adult,1
132,9810,255706,5.71,5,with adult and child,1
132,9820,255706,5.71,5,with adult,1
132,9860,255706,5.71,5,with adult,1
132,10080,255706,5.71,5,with adult,1
132,10170,255706,5.71,5,alone,1
132,10200,255706,5.71,5,alone,1
132,10300,255706,5.71,5,with adult and child,1
132,10320,255706,5.71,5,with adult,1
132,10460,255706,5.71,5,with adult,1
132,10470,255706,5.71,none,with adult,0
132,10530,255706,5.71,none,with adult,0
132,10550,255706,5.71,5,with adult,1
132,10560,255706,5.71,none,with adult,0
132,10870,255706,5.71,5,alone,1
132,10880,255706,5.71,none,alone,0
132,10960,255706,5.71,none,alone,0
132,11070,255706,5.71,5,with adult,1
132,11110,255706,5.71,none,with adult,0
132,11140,255706,5.71,5,with adult,1
132,11150,255706,5.71,none,with adult,0
132,11290,255706,5.71,5,alone,1
132,11300,255706,5.71,5,alone,1
132,11310,255706,5.71,5,with adult,1
132,11340,255706,5.71,5,with adult and child,1
132,11450,255706,5.71,5,with child,1
132,11490,255706,5.71,5,with adult and child,1
132,11510,255706,5.71,none,with adult and child,0
132,11530,255706,5.71,none,alone,0
132,11540,255706,5.71,5,alone,1
132,11550,255706,5.71,5,with adult,1
132,11670,255706,5.71,none,with adult,0
132,11700,255706,5.71,none,alone,0
132,11750,255706,5.71,none,with adult and child,0
132,11800,255706,5.71,none,with adult,0
132,11960,255706,5.71,5,with adult,1
132,12040,255706,5.71,5,with adult,1
132,12060,255706,5.71,5,with adult,1
132,12200,255706,5.71,none,with adult and child,0
132,12270,255706,5.71,none,with adult and child,0
132,12450,255706,5.71,none,with adult,0
132,12510,255706,5.71,none,with adult,0
132,12550,255706,5.71,none,with adult,0
132,12570,255706,5.71,none,with adult and child,0
132,12600,255706,5.71,none,with adult and child,0
132,12640,255706,5.71,none,with adult,0
132,12720,255706,5.71,none,with adult and child,0
132,12730,255706,5.71,none,with adult and child,0
132,12750,255706,5.71,6,with adult and child,1
132,12790,255706,5.71,none,with adult and child,0
132,12820,255706,5.71,none,with adult and child,0
132,13020,255706,5.71,none,with adult,0
132,13050,255706,5.71,none,with adult and child,0
132,13110,255706,5.71,none,with adult,0
132,13190,255706,5.71,none,with adult and child,0
132,13280,255706,5.71,none,with adult,0
132,13300,255706,5.71,none,alone,0
132,13350,255706,5.71,none,with adult,0
132,13430,255706,5.71,none,with adult,0
132,13550,255706,5.71,none,with adult,0
132,13750,255706,5.71,none,alone,0
132,13760,255706,5.71,none,alone,0
132,13910,255706,5.71,none,alone,0
132,14040,255706,5.71,none,alone,0
132,14060,255706,5.71,none,alone,0
132,14080,255706,5.71,none,with adult,0
132,14160,255706,5.71,none,with child,0
132,14260,255706,5.71,none,with adult,0
132,14300,255706,5.71,none,alone,0
132,14320,255706,5.71,none,alone,0
132,14340,255706,5.71,none,with child,0
132,14480,255706,5.71,none,with adult,0
132,14550,255706,5.71,none,with child,0
132,14560,255706,5.71,none,with child,0
132,14870,255706,5.71,none,with adult and child,0
132,14920,255706,5.71,6,with child,1
132,15030,255706,5.71,none,with adult and child,0
132,15040,255706,5.71,none,with adult and child,0
132,15080,255706,5.71,none,with adult and child,0
132,15300,255706,5.71,none,alone,0
132,15500,255706,5.71,none,with adult,0
132,15560,255706,5.71,none,with adult,0
132,15630,255706,5.71,none,with adult and child,0
132,15660,255706,5.71,none,with child,0
132,15710,255706,5.71,none,with child,0
132,15820,255706,5.71,none,with adult and child,0
132,15920,255706,5.71,none,with adult,0
132,15930,255706,5.71,none,with adult,0
132,15960,255706,5.71,none,alone,0
132,15980,255706,5.71,none,alone,0
132,15990,255706,5.71,none,with adult,0
132,16000,255706,5.71,none,with adult,0
132,16090,255706,5.71,none,with adult and child,0
132,16140,255706,5.71,none,with adult and child,0
132,16160,255706,5.71,none,with adult,0
132,16170,255706,5.71,none,with adult,0
132,16180,255706,5.71,none,with adult,0
132,16240,255706,5.71,none,alone,0
132,16330,255706,5.71,none,with child,0
132,16410,255706,5.71,none,with adult,0
132,16440,255706,5.71,none,with adult,0
132,16460,255706,5.71,none,with adult and child,0
132,16510,255706,5.71,none,with adult,0
132,16740,255706,5.71,none,with adult,0
132,16750,255706,5.71,none,with adult,0
132,16820,255706,5.71,none,with adult,0
132,16830,255706,5.71,none,with adult,0
132,16900,255706,5.71,none,with adult and child,0
132,16970,255706,5.71,none,with adult and child,0
132,16990,255706,5.71,none,with adult and child,0
132,17130,255706,5.71,none,with adult,0
132,17220,255706,5.71,none,with child,0
132,17230,255706,5.71,none,with adult,0
132,17400,255706,5.71,none,with adult,0
132,17430,255706,5.71,none,with adult,0
132,17540,255706,5.71,none,alone,0
132,17770,255706,5.71,none,with adult,0
132,17810,255706,5.71,none,with adult,0
132,17910,255706,5.71,none,with adult,0
132,17930,255706,5.71,none,with adult and child,0
132,17960,255706,5.71,none,with adult,0
132,17970,255706,5.71,none,with adult,0
132,18000,255706,5.71,none,with adult,0
132,18030,255706,5.71,none,with adult,0
132,18100,255706,5.71,none,alone,0
132,18160,255706,5.71,none,with adult and child,0
132,18170,255706,5.71,none,with adult and child,0
132,18200,255706,5.71,none,alone,0
132,18390,255706,5.71,none,with adult,0
132,18400,255706,5.71,none,with adult and child,0
132,18460,255706,5.71,none,with adult and child,0
132,18620,255706,5.71,none,with adult,0
132,18730,255706,5.71,none,with child,0
132,18800,255706,5.71,none,alone,0
132,18860,255706,5.71,none,alone,0
132,18880,255706,5.71,none,alone,0
132,19000,255706,5.71,none,with adult,0
132,19090,255706,5.71,none,with child,0
132,19100,255706,5.71,none,alone,0
132,19140,255706,5.71,none,with adult,0
132,19170,255706,5.71,none,with adult,0
132,19210,255706,5.71,none,alone,0
132,19260,255706,5.71,none,with adult,0
132,19270,255706,5.71,none,with adult,0
132,19330,255706,5.71,none,with adult,0
132,19340,255706,5.71,none,with adult,0
132,19380,255706,5.71,none,alone,0
132,19400,255706,5.71,none,alone,0
132,19430,255706,5.71,none,alone,0
132,19440,255706,5.71,none,alone,0
132,19560,255706,5.71,none,alone,0
132,19680,255706,5.71,none,with adult and child,0
132,19860,255706,5.71,none,alone,0
132,19890,255706,5.71,none,alone,0
132,19910,255706,5.71,none,with adult,0
132,19920,255706,5.71,none,with adult,0
132,19960,255706,5.71,none,with adult,0
132,20330,255706,5.71,none,alone,0
132,20470,255706,5.71,none,with child,0
132,20520,255706,5.71,none,with adult and child,0
132,20580,255706,5.71,none,with adult and child,0
132,20620,255706,5.71,none,with child,0
132,20710,255706,5.71,none,with adult,0
132,20770,255706,5.71,none,with adult and child,0
132,20780,255706,5.71,none,with adult and child,0
132,20810,255706,5.71,none,with adult,0
132,20830,255706,5.71,none,with adult and child,0
132,20860,255706,5.71,none,with adult and child,0
132,20950,255706,5.71,none,with adult and child,0
132,20960,255706,5.71,none,with adult and child,0
132,21020,255706,5.71,none,with adult and child,0
132,21080,255706,5.71,none,with child,0
132,21130,255706,5.71,none,with child,0
132,21280,255706,5.71,none,with adult,0
132,21310,255706,5.71,none,with child,0
132,21390,255706,5.71,none,with child,0
132,21400,255706,5.71,none,with adult and child,0
132,21420,255706,5.71,none,with adult and child,0
132,21520,255706,5.71,none,with adult and child,0
132,21550,255706,5.71,none,with adult and child,0
132,21740,255706,5.71,none,with child,0
132,21770,255706,5.71,none,with child,0
132,21830,255706,5.71,none,with child,0
132,21880,255706,5.71,none,with adult and child,0
132,21990,255706,5.71,none,with adult and child,0
132,22090,255706,5.71,none,with adult and child,0
132,22170,255706,5.71,none,with adult and child,0
132,22210,255706,5.71,none,with adult and child,0
132,22220,255706,5.71,none,with adult and child,0
132,22260,255706,5.71,none,with adult and child,0
132,22290,255706,5.71,none,with adult and child,0
132,22310,255706,5.71,none,with adult and child,0
132,22370,255706,5.71,none,with child,0
132,22400,255706,5.71,none,with child,0
132,22440,255706,5.71,none,with adult,0
132,22510,255706,5.71,none,with adult and child,0
132,22780,255706,5.71,none,alone,0
132,22790,255706,5.71,none,alone,0
132,22810,255706,5.71,none,alone,0
132,22830,255706,5.71,none,with adult,0
132,22860,255706,5.71,none,with adult,0
132,22870,255706,5.71,none,with adult and child,0
132,22880,255706,5.71,none,with adult,0
132,22900,255706,5.71,none,with adult,0
132,22910,255706,5.71,none,with adult,0
132,22950,255706,5.71,none,with adult,0
132,23250,255706,5.71,none,with child,0
132,23290,255706,5.71,none,with child,0
132,23480,255706,5.71,none,with adult and child,0
132,23500,255706,5.71,none,with child,0
132,23530,255706,5.71,none,with adult,0
132,23570,255706,5.71,none,with adult and child,0
132,23600,255706,5.71,none,with adult,0
132,23710,255706,5.71,none,with adult,0
132,23750,255706,5.71,none,with adult,0
132,23870,255706,5.71,none,with adult and child,0
132,23880,255706,5.71,none,with adult and child,0
132,23950,255706,5.71,none,with adult and child,0
132,24160,255706,5.71,none,with adult,0
132,24210,255706,5.71,none,with adult and child,0
132,24250,255706,5.71,10,with child,1
132,24310,255706,5.71,none,with child,0
132,24360,255706,5.71,none,with adult,0
132,24390,255706,5.71,none,with adult and child,0
132,24430,255706,5.71,none,with adult and child,0
132,24510,255706,5.71,none,with adult and child,0
132,24540,255706,5.71,none,with adult and child,0
132,24600,255706,5.71,none,with adult,0
132,24630,255706,5.71,none,with adult,0
132,24640,255706,5.71,none,with adult,0
132,24810,255706,5.71,none,with adult and child,0
132,24880,255706,5.71,none,with adult,0
132,24890,255706,5.71,none,with adult,0
132,24900,255706,5.71,none,with adult,0
132,24970,255706,5.71,none,with adult,0
132,25070,255706,5.71,none,with adult,0
132,25110,255706,5.71,none,with adult,0
132,25150,255706,5.71,none,alone,0
132,25260,255706,5.71,none,with adult,0
132,25330,255706,5.71,none,with adult,0
132,25380,255706,5.71,none,with adult,0
132,25630,255706,5.71,none,with adult,0
132,25650,255706,5.71,none,with adult,0
132,25710,255706,5.71,none,with adult,0
132,25800,255706,5.71,none,with adult,0
132,25890,255706,5.71,none,with adult,0
132,25920,255706,5.71,none,with adult and child,0
132,25950,255706,5.71,none,with adult,0
132,25980,255706,5.71,none,with adult,0
132,26100,255706,5.71,none,with adult,0
132,26230,255706,5.71,none,with adult,0
132,26240,255706,5.71,none,with adult,0
132,26260,255706,5.71,none,with adult,0
132,26320,255706,5.71,none,with adult,0
132,26430,255706,5.71,none,with child,0
132,26550,255706,5.71,none,with child,0
132,26590,255706,5.71,none,with child,0
132,26610,255706,5.71,none,with child,0
132,26770,255706,5.71,none,with adult and child,0
132,26840,255706,5.71,none,with adult and child,0
132,26860,255706,5.71,none,with child,0
132,26920,255706,5.71,none,with child,0
132,26960,255706,5.71,none,with child,0
132,26990,255706,5.71,none,with adult and child,0
132,27060,255706,5.71,none,with adult and child,0
132,27080,255706,5.71,none,with adult and child,0
132,27120,255706,5.71,10,with adult,1
132,27170,255706,5.71,10,with adult and child,1
132,27190,255706,5.71,none,with adult and child,0
132,27390,255706,5.71,none,with adult and child,0
132,27410,255706,5.71,none,with adult,0
132,27650,255706,5.71,none,with adult,0
132,27730,255706,5.71,none,with adult,0
132,27840,255706,5.71,none,with adult,0
132,27850,255706,5.71,none,with adult,0
132,27900,255706,5.71,none,with adult,0
132,27960,255706,5.71,none,with adult,0
132,27990,255706,5.71,none,alone,0
132,28010,255706,5.71,none,with adult,0
132,28040,255706,5.71,none,with adult,0
132,28150,255706,5.71,none,with adult and child,0
132,28320,255706,5.71,none,with adult,0
132,28600,255706,5.71,none,with adult,0
132,28660,255706,5.71,none,with adult,0
132,28770,255706,5.71,none,with adult,0
132,28840,255706,5.71,none,with adult,0
132,29090,255706,5.71,none,with child,0
132,29130,255706,5.71,none,with adult and child,0
132,29170,255706,5.71,none,with adult,0
132,29210,255706,5.71,none,with adult and child,0
132,29270,255706,5.71,5,with adult,1
132,29350,255706,5.71,none,with adult and child,0
132,29370,255706,5.71,none,with adult,0
132,29390,255706,5.71,none,with adult,0
132,29410,255706,5.71,none,with adult,0
132,29480,255706,5.71,none,with adult,0
132,29650,255706,5.71,none,with adult,0
132,29680,255706,5.71,none,with adult,0
132,29830,255706,5.71,none,with adult,0
132,30010,255706,5.71,none,alone,0
132,30660,255706,5.71,none,with adult,0
132,31170,255706,5.71,none,with adult,0
132,31210,255706,5.71,none,with adult,0
132,31250,255706,5.71,none,with adult,0
132,31360,255706,5.71,none,with adult,0
132,31450,255706,5.71,none,alone,0
132,31520,255706,5.71,none,alone,0
132,31650,255706,5.71,none,alone,0
132,31770,255706,5.71,none,with adult,0
132,31880,255706,5.71,7,with adult,1
132,31890,255706,5.71,multiple,with adult,1
132,31900,255706,5.71,none,with adult,0
132,31990,255706,5.71,none,with adult,0
132,32250,255706,5.71,none,with adult,0
132,32270,255706,5.71,none,with adult,0
132,32330,255706,5.71,none,alone,0
132,32430,255706,5.71,none,alone,0
132,32440,255706,5.71,none,alone,0
132,32550,255706,5.71,none,with child,0
132,32590,255706,5.71,10,with child,1
132,32660,255706,5.71,none,with adult,0
132,32750,255706,5.71,none,with child,0
132,32760,255706,5.71,none,with child,0
132,32830,255706,5.71,none,with child,0
132,32870,255706,5.71,none,with adult,0
132,32910,255706,5.71,none,with adult and child,0
132,32950,255706,5.71,none,with child,0
132,33090,255706,5.71,none,with adult and child,0
132,33150,255706,5.71,none,alone,0
132,33250,255706,5.71,10,alone,1
132,33260,255706,5.71,none,with adult,0
132,33280,255706,5.71,none,with adult,0
132,33340,255706,5.71,none,with adult and child,0
132,33510,255706,5.71,none,with adult and child,0
132,33550,255706,5.71,none,with adult,0
132,33710,255706,5.71,none,alone,0
132,33780,255706,5.71,5,alone,1
132,33860,255706,5.71,5,with adult,1
132,33880,255706,5.71,5,alone,1
132,33890,255706,5.71,5,with adult,1
132,34250,255706,5.71,none,alone,0
132,34400,255706,5.71,none,alone,0
132,34430,255706,5.71,none,with child,0
132,34640,255706,5.71,none,alone,0
132,34670,255706,5.71,none,with adult,0
132,34730,255706,5.71,none,alone,0
132,34780,255706,5.71,none,with child,0
132,35450,255706,5.71,none,with adult,0
132,35570,255706,5.71,none,with child,0
132,35710,255706,5.71,none,with adult,0
132,35770,255706,5.71,none,with adult,0
132,35810,255706,5.71,none,with adult,0
132,35890,255706,5.71,none,with adult,0
132,35970,255706,5.71,none,alone,0
132,36000,255706,5.71,none,with adult,0
132,36100,255706,5.71,none,with adult,0
132,36150,255706,5.71,none,with adult,0
132,36260,255706,5.71,none,with adult,0
132,36290,255706,5.71,none,with adult,0
193,40,257609,5.72,none,with adult,0
193,50,257609,5.72,none,with adult and child,0
193,100,257609,5.72,none,with adult,0
193,410,257609,5.72,none,alone,0
193,460,257609,5.72,none,alone,0
193,540,257609,5.72,none,alone,0
193,660,257609,5.72,none,with adult,0
193,960,257609,5.72,none,with adult,0
193,1000,257609,5.72,none,with adult,0
193,1230,257609,5.72,none,alone,0
193,1270,257609,5.72,none,alone,0
193,1490,257609,5.72,none,alone,0
193,1660,257609,5.72,none,alone,0
193,1880,257609,5.72,6,alone,1
193,1940,257609,5.72,multiple,alone,1
193,1950,257609,5.72,10,alone,1
193,2000,257609,5.72,6,alone,1
193,2070,257609,5.72,multiple,alone,1
193,2080,257609,5.72,multiple,alone,1
193,2180,257609,5.72,10,with child,1
193,2290,257609,5.72,10,alone,1
193,2380,257609,5.72,none,with adult,0
193,2390,257609,5.72,6,alone,1
193,2450,257609,5.72,none,alone,0
193,2590,257609,5.72,none,alone,0
193,2620,257609,5.72,none,alone,0
193,2720,257609,5.72,none,with adult and child,0
193,2740,257609,5.72,none,with child,0
193,2760,257609,5.72,none,with child,0
193,2860,257609,5.72,none,alone,0
193,2870,257609,5.72,none,alone,0
193,3070,257609,5.72,none,with child,0
193,3130,257609,5.72,none,alone,0
193,3280,257609,5.72,none,with adult and child,0
193,3520,257609,5.72,none,with child,0
193,4030,257609,5.72,none,with child,0
193,4210,257609,5.72,none,alone,0
193,4240,257609,5.72,none,alone,0
193,4440,257609,5.72,10,alone,1
193,4450,257609,5.72,none,alone,0
193,4530,257609,5.72,none,alone,0
193,4780,257609,5.72,none,with child,0
193,4810,257609,5.72,none,alone,0
193,4890,257609,5.72,10,with child,1
193,5430,257609,5.72,none,with child,0
193,5570,257609,5.72,none,with child,0
193,5970,257609,5.72,none,with adult,0
193,6020,257609,5.72,none,with adult,0
193,6280,257609,5.72,none,with child,0
193,7850,257609,5.72,none,alone,0
193,7990,257609,5.72,none,alone,0
193,9870,257609,5.72,none,alone,0
193,9880,257609,5.72,multiple,alone,1
193,9890,257609,5.72,5,alone,1
193,9960,257609,5.72,none,with adult,0
193,9970,257609,5.72,none,with adult,0
193,10160,257609,5.72,none,with adult,0
193,10430,257609,5.72,none,with adult,0
193,10470,257609,5.72,none,with adult and child,0
193,10530,257609,5.72,none,with adult,0
193,10560,257609,5.72,none,with adult,0
193,10730,257609,5.72,none,alone,0
193,10990,257609,5.72,none,alone,0
193,11750,257609,5.72,none,alone,0
193,12020,257609,5.72,none,alone,0
193,12110,257609,5.72,none,with adult,0
193,12120,257609,5.72,none,with adult and child,0
193,12180,257609,5.72,none,with adult,0
193,12200,257609,5.72,none,with adult,0
193,12240,257609,5.72,none,with adult,0
193,12340,257609,5.72,none,with adult,0
193,12370,257609,5.72,none,with adult,0
193,12400,257609,5.72,none,with adult,0
193,12410,257609,5.72,none,with adult,0
193,12540,257609,5.72,none,with adult,0
193,12550,257609,5.72,none,with adult,0
193,12800,257609,5.72,none,alone,0
193,12850,257609,5.72,5,with child,1
193,13030,257609,5.72,none,alone,0
193,13050,257609,5.72,none,alone,0
193,13090,257609,5.72,none,with adult,0
193,13110,257609,5.72,none,alone,0
193,13600,257609,5.72,none,with adult,0
193,13670,257609,5.72,none,with adult,0
193,13690,257609,5.72,none,with adult,0
193,13740,257609,5.72,none,with adult and child,0
193,13800,257609,5.72,none,with adult,0
193,13880,257609,5.72,10,with adult,1
193,13900,257609,5.72,none,with adult,0
193,13970,257609,5.72,10,with adult,1
193,14300,257609,5.72,10,alone,1
193,14370,257609,5.72,none,alone,0
193,14610,257609,5.72,none,with adult,0
193,14650,257609,5.72,none,with adult,0
193,14670,257609,5.72,none,with adult,0
193,14890,257609,5.72,6,alone,1
193,14920,257609,5.72,10,alone,1
193,14950,257609,5.72,none,with adult,0
193,14970,257609,5.72,none,with adult,0
193,15230,257609,5.72,none,with adult,0
193,15320,257609,5.72,none,alone,0
193,15740,257609,5.72,multiple,alone,1
193,15820,257609,5.72,none,with adult and child,0
193,15830,257609,5.72,none,with child,0
193,15840,257609,5.72,none,with child,0
193,15890,257609,5.72,none,with adult,0
193,15930,257609,5.72,none,with adult,0
193,16050,257609,5.72,none,with adult,0
193,16070,257609,5.72,none,with adult,0
193,16190,257609,5.72,none,with adult,0
193,16230,257609,5.72,none,alone,0
193,16800,257609,5.72,none,alone,0
193,16880,257609,5.72,none,alone,0
193,16900,257609,5.72,none,alone,0
193,17000,257609,5.72,none,with adult,0
193,17040,257609,5.72,none,alone,0
193,17150,257609,5.72,none,with adult,0
193,17330,257609,5.72,none,with adult and child,0
193,17360,257609,5.72,none,with adult and child,0
193,17430,257609,5.72,none,with adult,0
193,17440,257609,5.72,none,with adult,0
193,17740,257609,5.72,5,with adult,1
193,17850,257609,5.72,5,alone,1
193,17880,257609,5.72,none,alone,0
193,17950,257609,5.72,none,alone,0
193,18230,257609,5.72,5,alone,1
193,18450,257609,5.72,5,with adult,1
193,18590,257609,5.72,none,alone,0
193,18600,257609,5.72,10,with child,1
193,18670,257609,5.72,none,alone,0
193,18680,257609,5.72,10,with child,1
193,18980,257609,5.72,none,alone,0
193,19050,257609,5.72,10,alone,1
193,19120,257609,5.72,none,with adult,0
193,19250,257609,5.72,none,with adult,0
193,19300,257609,5.72,10,alone,1
193,19580,257609,5.72,5,with adult,1
193,19620,257609,5.72,multiple,with adult and child,1
193,19830,257609,5.72,none,with adult,0
193,19890,257609,5.72,10,with adult,1
193,19930,257609,5.72,multiple,with adult,1
193,19990,257609,5.72,none,with adult,0
193,20040,257609,5.72,10,with adult,1
193,20080,257609,5.72,none,with adult,0
193,20100,257609,5.72,none,with adult,0
193,20110,257609,5.72,none,with adult and child,0
193,20220,257609,5.72,10,with adult,1
193,20240,257609,5.72,none,alone,0
193,20270,257609,5.72,5,alone,1
193,20300,257609,5.72,multiple,alone,1
193,20600,257609,5.72,none,with adult and child,0
193,20680,257609,5.72,none,with adult,0
193,20720,257609,5.72,none,alone,0
193,20810,257609,5.72,10,alone,1
193,20830,257609,5.72,10,with child,1
193,20900,257609,5.72,10,alone,1
193,21010,257609,5.72,none,with adult,0
193,21260,257609,5.72,10,with child,1
193,21290,257609,5.72,10,alone,1
193,21300,257609,5.72,5,alone,1
193,21320,257609,5.72,multiple,alone,1
193,21360,257609,5.72,10,alone,1
193,21420,257609,5.72,10,with child,1
193,21470,257609,5.72,10,alone,1
193,21660,257609,5.72,10,alone,1
193,21670,257609,5.72,6,alone,1
193,21770,257609,5.72,10,alone,1
193,21850,257609,5.72,10,alone,1
193,21910,257609,5.72,10,with child,1
193,21920,257609,5.72,10,alone,1
193,22050,257609,5.72,10,alone,1
193,22060,257609,5.72,none,alone,0
193,22090,257609,5.72,none,with child,0
193,22190,257609,5.72,10,alone,1
193,22300,257609,5.72,none,alone,0
193,22430,257609,5.72,10,alone,1
193,22440,257609,5.72,10,alone,1
193,22500,257609,5.72,10,alone,1
193,22520,257609,5.72,10,alone,1
193,22530,257609,5.72,none,with adult,0
193,22570,257609,5.72,10,alone,1
193,22590,257609,5.72,multiple,alone,1
193,23030,257609,5.72,none,with adult,0
193,23100,257609,5.72,none,with adult,0
193,23280,257609,5.72,none,alone,0
193,23320,257609,5.72,none,with adult,0
193,23350,257609,5.72,none,alone,0
193,23580,257609,5.72,none,with adult and child,0
193,23610,257609,5.72,none,with adult,0
193,23780,257609,5.72,multiple,alone,1
193,23820,257609,5.72,10,with adult,1
193,23850,257609,5.72,10,alone,1
193,23890,257609,5.72,10,alone,1
193,23940,257609,5.72,10,alone,1
193,23990,257609,5.72,multiple,alone,1
193,24200,257609,5.72,none,with adult,0
193,24310,257609,5.72,5,alone,1
193,24330,257609,5.72,5,alone,1
193,24640,257609,5.72,none,with adult and child,0
193,24680,257609,5.72,none,alone,0
193,25210,257609,5.72,5,alone,1
193,25540,257609,5.72,5,alone,1
193,25590,257609,5.72,5,with adult,1
193,25700,257609,5.72,none,alone,0
193,25990,257609,5.72,none,with adult,0
193,26070,257609,5.72,none,alone,0
193,26280,257609,5.72,none,alone,0
193,26290,257609,5.72,none,alone,0
193,26300,257609,5.72,none,alone,0
193,26570,257609,5.72,none,alone,0
193,26660,257609,5.72,none,alone,0
193,26750,257609,5.72,10,alone,1
193,26910,257609,5.72,none,with child,0
193,26940,257609,5.72,none,alone,0
193,26960,257609,5.72,none,alone,0
193,27010,257609,5.72,none,alone,0
193,27230,257609,5.72,none,with child,0
193,27340,257609,5.72,6,alone,1
193,27350,257609,5.72,none,with child,0
193,27510,257609,5.72,none,alone,0
193,27570,257609,5.72,none,alone,0
193,27860,257609,5.72,none,alone,0
193,27970,257609,5.72,none,with adult,0
193,27980,257609,5.72,none,alone,0
193,28010,257609,5.72,none,alone,0
193,28160,257609,5.72,none,with child,0
193,28370,257609,5.72,10,alone,1
193,28380,257609,5.72,none,with adult,0
193,28390,257609,5.72,none,with adult,0
193,28440,257609,5.72,none,with adult,0
193,28450,257609,5.72,none,alone,0
193,28470,257609,5.72,none,alone,0
193,28630,257609,5.72,none,with adult,0
193,28650,257609,5.72,none,with adult,0
193,28680,257609,5.72,none,with adult,0
193,28760,257609,5.72,10,alone,1
193,28900,257609,5.72,none,alone,0
193,29020,257609,5.72,none,alone,0
193,29100,257609,5.72,none,with adult,0
193,29160,257609,5.72,none,alone,0
193,29260,257609,5.72,6,alone,1
193,29470,257609,5.72,10,alone,1
193,29490,257609,5.72,none,alone,0
193,29530,257609,5.72,none,alone,0
193,29580,257609,5.72,none,with adult,0
193,29640,257609,5.72,none,alone,0
193,29750,257609,5.72,none,with adult,0
193,29780,257609,5.72,none,with child,0
193,29820,257609,5.72,5,with adult,1
