PROJECT;ID;DATE;NR;DURATION;Minutes_per_ID;Minutes_per_ID_text;Minutes_per_ID_time;COMMENTS;file name  (generated automatically);Include;nr str;date_str
quantex_at_home;258827;11.04.23;1;00:30:00;151,92;02:31:55;02:31:55;;quantex_at_home_id258827_2023_04_11_01;yes;01;2023_04_11
quantex_at_home;258827;11.04.23;2;00:14:57;151,92;02:31:55;02:31:55;;quantex_at_home_id258827_2023_04_11_02;yes;02;2023_04_11
quantex_at_home;260120;04.09.23;1;00:30:00;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_04_01;yes;01;2023_09_04
quantex_at_home;260120;04.09.23;2;00:03:29;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_04_02;yes;02;2023_09_04
quantex_at_home;260120;06.09.23;1;00:30:00;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_06_01;yes;01;2023_09_06
quantex_at_home;260120;06.09.23;2;00:21:58;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_06_02;yes;02;2023_09_06
quantex_at_home;260120;18.09.23;1;00:30:00;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_18_01;yes;01;2023_09_18
quantex_at_home;260120;18.09.23;2;00:18:03;133,50;02:13:30;02:13:30;;quantex_at_home_id260120_2023_09_18_02;yes;02;2023_09_18
quantex_at_home;260123;31.08.23;1;00:12:23;112,65;01:52:39;01:52:39;;quantex_at_home_id260123_2023_08_31_01;yes;01;2023_08_31
quantex_at_home;260123;31.08.23;2;00:30:00;112,65;01:52:39;01:52:39;;quantex_at_home_id260123_2023_08_31_02;yes;02;2023_08_31
quantex_at_home;260123;04.09.23;1;00:10:16;112,65;01:52:39;01:52:39;;quantex_at_home_id260123_2023_09_04_01;yes;01;2023_09_04
quantex_at_home;260123;06.09.23;1;00:30:00;112,65;01:52:39;01:52:39;;quantex_at_home_id260123_2023_09_06_01;yes;01;2023_09_06
quantex_at_home;260123;06.09.23;2;00:30:00;112,65;01:52:39;01:52:39;;quantex_at_home_id260123_2023_09_06_02;yes;02;2023_09_06
quantex_at_home;260178;12.08.23;1;00:30:00;95,78;01:35:47;01:35:47;;quantex_at_home_id260178_2023_08_12_01;yes;01;2023_08_12
quantex_at_home;260178;12.08.23;2;00:30:00;95,78;01:35:47;01:35:47;;quantex_at_home_id260178_2023_08_12_02;yes;02;2023_08_12
quantex_at_home;260178;12.08.23;3;00:23:29;95,78;01:35:47;01:35:47;;quantex_at_home_id260178_2023_08_12_03;yes;03;2023_08_12
quantex_at_home;260178;13.08.23;1;00:12:18;95,78;01:35:47;01:35:47;;quantex_at_home_id260178_2023_08_13_01;yes;01;2023_08_13
quantex_at_home;261609;01.04.22;1;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_01;yes;01;2022_04_01
quantex_at_home;261609;01.04.22;2;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_02;yes;02;2022_04_01
quantex_at_home;261609;01.04.22;3;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_03;yes;03;2022_04_01
quantex_at_home;261609;01.04.22;4;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_04;yes;04;2022_04_01
quantex_at_home;261609;01.04.22;5;00:16:20;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_05;yes;05;2022_04_01
quantex_at_home;261609;01.04.22;6;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_06;yes;06;2022_04_01
quantex_at_home;261609;01.04.22;7;00:26:39;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_07;yes;07;2022_04_01
quantex_at_home;261609;01.04.22;8;00:30:00;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_08;yes;08;2022_04_01
quantex_at_home;261609;01.04.22;9;00:18:29;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_01_09;yes;09;2022_04_01
quantex_at_home;261609;15.04.22;1;00:10:04;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_15_01;yes;01;2022_04_15
quantex_at_home;261609;15.04.22;2;00:15:03;266,58;04:26:35;04:26:35;;quantex_at_home_id261609_2022_04_15_02;yes;02;2022_04_15
quantex_at_home;257147;31.10.21;1;00:30:00;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_01;yes;01;2021_10_31
quantex_at_home;257147;31.10.21;2;00:08:48;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_02;yes;02;2021_10_31
quantex_at_home;257147;31.10.21;3;00:30:00;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_03;yes;03;2021_10_31
quantex_at_home;257147;31.10.21;4;00:10:53;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_04;yes;04;2021_10_31
quantex_at_home;257147;31.10.21;5;00:30:00;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_05;yes;05;2021_10_31
quantex_at_home;257147;31.10.21;6;00:12:40;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_10_31_06;yes;06;2021_10_31
quantex_at_home;257147;01.11.21;1;00:13:49;136,17;02:16:10;02:16:10;Greyscale;quantex_at_home_id257147_2021_11_01_01;yes;01;2021_11_01
quantex_at_home;257492;05.12.21;1;00:30:00;121,65;02:01:39;02:01:39;Greyscale;quantex_at_home_id257492_2021_12_05_01;yes;01;2021_12_05
quantex_at_home;257492;05.12.21;2;00:30:00;121,65;02:01:39;02:01:39;Greyscale;quantex_at_home_id257492_2021_12_05_02;yes;02;2021_12_05
quantex_at_home;257492;05.12.21;3;00:22:47;121,65;02:01:39;02:01:39;Greyscale;quantex_at_home_id257492_2021_12_05_03;yes;03;2021_12_05
quantex_at_home;257492;09.12.21;1;00:30:00;121,65;02:01:39;02:01:39;Greyscale;quantex_at_home_id257492_2021_12_09_01;yes;01;2021_12_09
quantex_at_home;257492;09.12.21;2;00:08:52;121,65;02:01:39;02:01:39;Greyscale;quantex_at_home_id257492_2021_12_09_02;yes;02;2021_12_09
quantex_at_home;265514;02.09.24;1;00:04:08;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_02_01;yes;01;2024_09_02
quantex_at_home;265514;03.09.24;1;00:13:38;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_01;yes;01;2024_09_03
quantex_at_home;265514;03.09.24;2;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_02;yes;02;2024_09_03
quantex_at_home;265514;03.09.24;3;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_03;yes;03;2024_09_03
quantex_at_home;265514;03.09.24;4;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_04;yes;04;2024_09_03
quantex_at_home;265514;03.09.24;5;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_05;yes;05;2024_09_03
quantex_at_home;265514;03.09.24;6;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_06;yes;06;2024_09_03
quantex_at_home;265514;03.09.24;7;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_07;yes;07;2024_09_03
quantex_at_home;265514;03.09.24;8;00:26:28;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_03_08;yes;08;2024_09_03
quantex_at_home;265514;04.09.24;1;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_04_01;yes;01;2024_09_04
quantex_at_home;265514;04.09.24;2;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_04_02;yes;02;2024_09_04
quantex_at_home;265514;04.09.24;3;00:11:07;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_04_03;yes;03;2024_09_04
quantex_at_home;265514;06.09.24;1;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_06_01;yes;01;2024_09_06
quantex_at_home;265514;06.09.24;2;00:30:00;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_06_02;yes;02;2024_09_06
quantex_at_home;265514;06.09.24;3;00:08:51;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_06_03;yes;03;2024_09_06
quantex_at_home;265514;08.09.24;1;00:01:30;365,70;06:05:42;06:05:42;;quantex_at_home_id265514_2024_09_08_01;yes;01;2024_09_08
quantex_at_home;263652;05.09.24;1;00:21:25;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_05_01;yes;01;2024_09_05
quantex_at_home;263652;06.09.24;1;00:20:12;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_06_01;yes;01;2024_09_06
quantex_at_home;263652;06.09.24;2;00:30:00;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_06_02;yes;02;2024_09_06
quantex_at_home;263652;06.09.24;3;00:10:15;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_06_03;yes;03;2024_09_06
quantex_at_home;263652;08.09.24;1;00:20:05;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_08_01;yes;01;2024_09_08
quantex_at_home;263652;09.09.24;1;00:19:56;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_09_01;yes;01;2024_09_09
quantex_at_home;263652;10.09.24;1;00:13:26;135,32;02:15:19;02:15:19;;quantex_at_home_id263652_2024_09_10_01;yes;01;2024_09_10
quantex_at_home;271611;03.09.24;1;00:15:28;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_03_01;yes;01;2024_09_03
quantex_at_home;271611;04.09.24;1;00:18:06;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_04_01;yes;01;2024_09_04
quantex_at_home;271611;06.09.24;1;00:20:30;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_06_01;yes;01;2024_09_06
quantex_at_home;271611;08.09.24;1;00:30:00;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_08_01;yes;01;2024_09_08
quantex_at_home;271611;08.09.24;2;00:19:59;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_08_02;yes;02;2024_09_08
quantex_at_home;271611;08.09.24;3;00:30:00;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_08_03;yes;03;2024_09_08
quantex_at_home;271611;08.09.24;4;00:25:14;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_08_04;yes;04;2024_09_08
quantex_at_home;271611;12.09.24;1;00:19:02;178,32;02:58:19;02:58:19;;quantex_at_home_id271611_2024_09_12_01;yes;01;2024_09_12
quantex_at_home;266971;03.09.24;1;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_03_01;yes;01;2024_09_03
quantex_at_home;266971;03.09.24;2;00:13:53;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_03_02;yes;02;2024_09_03
quantex_at_home;266971;04.09.24;1;00:25:53;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_04_01;yes;01;2024_09_04
quantex_at_home;266971;06.09.24;1;00:23:55;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_06_01;yes;01;2024_09_06
quantex_at_home;266971;06.09.24;2;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_06_02;yes;02;2024_09_06
quantex_at_home;266971;06.09.24;3;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_06_03;yes;03;2024_09_06
quantex_at_home;266971;06.09.24;4;00:18:32;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_06_04;yes;04;2024_09_06
quantex_at_home;266971;08.09.24;1;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_08_01;yes;01;2024_09_08
quantex_at_home;266971;08.09.24;2;00:27:37;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_08_02;yes;02;2024_09_08
quantex_at_home;266971;12.09.24;1;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_12_01;yes;01;2024_09_12
quantex_at_home;266971;12.09.24;2;00:30:00;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_12_02;yes;02;2024_09_12
quantex_at_home;266971;12.09.24;3;00:05:45;295,58;04:55:35;04:55:35;;quantex_at_home_id266971_2024_09_12_03;yes;03;2024_09_12
quantex_at_home;266050;15.09.24;1;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_15_01;yes;01;2024_09_15
quantex_at_home;266050;15.09.24;2;00:08:44;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_15_02;yes;02;2024_09_15
quantex_at_home;266050;15.09.24;3;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_15_03;yes;03;2024_09_15
quantex_at_home;266050;15.09.24;4;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_15_04;yes;04;2024_09_15
quantex_at_home;266050;15.09.24;5;00:22:19;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_15_05;yes;05;2024_09_15
quantex_at_home;266050;17.09.24;1;00:20:26;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_17_01;yes;01;2024_09_17
quantex_at_home;266050;17.09.24;2;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_17_02;yes;02;2024_09_17
quantex_at_home;266050;17.09.24;3;00:05:52;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_17_03;yes;03;2024_09_17
quantex_at_home;266050;17.09.24;4;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_17_04;yes;04;2024_09_17
quantex_at_home;266050;17.09.24;5;00:04:58;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_17_05;yes;05;2024_09_17
quantex_at_home;266050;19.09.24;1;00:09:44;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_19_01;yes;01;2024_09_19
quantex_at_home;266050;19.09.24;2;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_19_02;yes;02;2024_09_19
quantex_at_home;266050;19.09.24;3;00:24:32;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_19_03;yes;03;2024_09_19
quantex_at_home;266050;22.09.24;1;00:19:37;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_01;yes;01;2024_09_22
quantex_at_home;266050;22.09.24;2; 00:27:45;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_02;yes;02;2024_09_22
quantex_at_home;266050;22.09.24;3;00:13:46;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_03;yes;03;2024_09_22
quantex_at_home;266050;22.09.24;4;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_04;yes;04;2024_09_22
quantex_at_home;266050;22.09.24;5;00:30:00;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_05;yes;05;2024_09_22
quantex_at_home;266050;22.09.24;6;00:21:13;391,18;06:31:11;06:31:11;;quantex_at_home_id266050_2024_09_22_06;yes;06;2024_09_22
quantex_at_home;266606;03.09.24;1;00:30:00;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_03_01;yes;01;2024_09_03
quantex_at_home;266606;03.09.24;2;00:24:21;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_03_02;yes;02;2024_09_03
quantex_at_home;266606;04.09.24;1;00:04:01;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_04_01;yes;01;2024_09_04
quantex_at_home;266606;10.09.24;1;00:30:00;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_10_01;yes;01;2024_09_10
quantex_at_home;266606;10.09.24;2;00:10:47;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_10_02;yes;02;2024_09_10
quantex_at_home;266606;12.09.24;1;00:13:18;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_12_01;yes;01;2024_09_12
quantex_at_home;266606;12.09.24;2;00:13:54;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_12_02;yes;02;2024_09_12
quantex_at_home;266606;15.09.24;1;00:17:45;144,10;02:24:06;02:24:06;;quantex_at_home_id266606_2024_09_15_01;yes;01;2024_09_15
quantex_at_home;264683;02.09.24;1;00:21:09;75,35;01:15:21;01:15:21;;quantex_at_home_id264683_2024_09_02_01;yes;01;2024_09_02
quantex_at_home;264683;03.09.24;1;00:26:29;75,35;01:15:21;01:15:21;;quantex_at_home_id264683_2024_09_03_01;yes;01;2024_09_03
quantex_at_home;264683;28.09.24;1;00:27:43;75,35;01:15:21;01:15:21;;quantex_at_home_id264683_2024_09_28_01;yes;01;2024_09_28
quantex_at_home;266063;14.09.24;1;00:19:56;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_14_01;yes;01;2024_09_14
quantex_at_home;266063;15.09.24;1;00:22:15;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_15_01;yes;01;2024_09_15
quantex_at_home;266063;19.09.24;1;00:30:00;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_19_01;yes;01;2024_09_19
quantex_at_home;266063;19.09.24;2;00:01:20;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_19_02;yes;02;2024_09_19
quantex_at_home;266063;22.09.24;1;00:20:11;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_22_01;yes;01;2024_09_22
quantex_at_home;266063;29.09.24;1;00:14:02;107,73;01:47:44;01:47:44;;quantex_at_home_id266063_2024_09_29_01;yes;01;2024_09_29
quantex_at_home;266151;14.09.24;1;00:30:00;44,03;00:44:02;00:44:02;;quantex_at_home_id266151_2024_09_14_01;yes;01;2024_09_14
quantex_at_home;266151;14.09.24;2;00:10:00;44,03;00:44:02;00:44:02;;quantex_at_home_id266151_2024_09_14_02;yes;02;2024_09_14
quantex_at_home;266151;21.09.24;1;00:04:02;44,03;00:44:02;00:44:02;;quantex_at_home_id266151_2024_09_21_01;yes;01;2024_09_21
quantex_at_home;272475;30.10.24;1;00:28:44;95,12;01:35:07;01:35:07;;quantex_at_home_id272475_2024_10_30_01;yes;01;2024_10_30
quantex_at_home;272475;02.11.24;1;00:29:04;95,12;01:35:07;01:35:07;;quantex_at_home_id272475_2024_11_02_01;yes;01;2024_11_02
quantex_at_home;272475;02.11.24;2;00:30:00;95,12;01:35:07;01:35:07;;quantex_at_home_id272475_2024_11_02_02;yes;02;2024_11_02
quantex_at_home;272475;02.11.24;3;00:07:19;95,12;01:35:07;01:35:07;;quantex_at_home_id272475_2024_11_02_03;yes;03;2024_11_02
quantex_at_home;264368;10.10.24;1;00:19:31;109,70;01:49:42;01:49:42;;quantex_at_home_id264368_2024_10_10_01;yes;01;2024_10_10
quantex_at_home;264368;12.10.24;1;00:27:02;109,70;01:49:42;01:49:42;;quantex_at_home_id264368_2024_10_12_01;yes;01;2024_10_12
quantex_at_home;264368;18.10.24;1;00:12:47;109,70;01:49:42;01:49:42;;quantex_at_home_id264368_2024_10_18_01;yes;01;2024_10_18
quantex_at_home;264368;24.10.24;1;00:25:02;109,70;01:49:42;01:49:42;;quantex_at_home_id264368_2024_10_24_01;yes;01;2024_10_24
quantex_at_home;264368;21.10.24;1;00:25:20;109,70;01:49:42;01:49:42;;quantex_at_home_id264368_2024_10_21_01;yes;01;2024_10_21
quantex_at_home;264351;23.11.24;1;00:30:00;132,33;02:12:20;02:12:20;;quantex_at_home_id264351_2024_11_23_01;yes;01;2024_11_23
quantex_at_home;264351;23.11.24;2;00:30:00;132,33;02:12:20;02:12:20;;quantex_at_home_id264351_2024_11_23_02;yes;02;2024_11_23
quantex_at_home;264351;23.11.24;3;00:30:00;132,33;02:12:20;02:12:20;;quantex_at_home_id264351_2024_11_23_03;yes;03;2024_11_23
quantex_at_home;264351;23.11.24;4;00:30:00;132,33;02:12:20;02:12:20;;quantex_at_home_id264351_2024_11_23_04;yes;04;2024_11_23
quantex_at_home;264351;23.11.24;5;00:12:20;132,33;02:12:20;02:12:20;;quantex_at_home_id264351_2024_11_23_05;yes;05;2024_11_23
quantex_at_home;275411;20.11.24;1;00:18:24;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_20_01;yes;01;2024_11_20
quantex_at_home;275411;22.11.24;1;00:30:00;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_22_01;yes;01;2024_11_22
quantex_at_home;275411;22.11.24;2;00:30:00;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_22_02;yes;02;2024_11_22
quantex_at_home;275411;22.11.24;3;00:18:08;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_22_03;yes;03;2024_11_22
quantex_at_home;275411;23.11.24;1;00:30:00;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_23_01;yes;01;2024_11_23
quantex_at_home;275411;23.11.24;2;00:30:00;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_23_02;yes;02;2024_11_23
quantex_at_home;275411;23.11.24;3;00:30:00;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_23_03;yes;03;2024_11_23
quantex_at_home;275411;23.11.24;4;00:22:25;208,95;03:28:57;03:28:57;;quantex_at_home_id275411_2024_11_23_04;yes;04;2024_11_23
quantex_at_home;262333;21.11.24;1;00:19:47;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_11_21_01;yes;01;2024_11_21
quantex_at_home;262333;01.12.24;1;00:30:00;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_12_01_01;yes;01;2024_12_01
quantex_at_home;262333;01.12.24;2;00:30:00;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_12_01_02;yes;02;2024_12_01
quantex_at_home;262333;01.12.24;3;00:30:00;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_12_01_03;yes;03;2024_12_01
quantex_at_home;262333;01.12.24;4;00:30:00;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_12_01_04;yes;04;2024_12_01
quantex_at_home;262333;01.12.24;5;00:08:26;148,22;02:28:13;02:28:13;;quantex_at_home_id262333_2024_12_01_05;yes;05;2024_12_01
