PROJECT;ID;Date;Nr;Seconds per ID;Minutes_per_ID;Seconds;Duration;Comments;file name  (generated automatically);SA_name;powershell rename command;Labeled;;nr str;date_str;;
quantex_share;266216;04.03.2024;2;10404;173,40;1260,00;00:21:00;;quantex_share_id266216_2024_03_04_02;212983;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266216_2024_03_04_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\212983.MP4;yes;;02;2024_03_04;;
quantex_share;266216;04.03.2024;1;10404;173,40;1800,00;00:30:00;;quantex_share_id266216_2024_03_04_01;940018;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266216_2024_03_04_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\940018.MP4;yes;;01;2024_03_04;;
quantex_share;265688;05.02.2024;1;3825;63,75;862,00;00:14:22;"6:20-6:29; 11:56-12:07, ";quantex_share_id265688_2024_02_05_01;319263;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265688_2024_02_05_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\319263.MP4;yes;;01;2024_02_05;;
quantex_share;271693;05.03.2024;1;8726;145,43;1560,00;00:26:00;;quantex_share_id271693_2024_03_05_01;185049;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id271693_2024_03_05_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\185049.MP4;yes;;01;2024_03_05;;
quantex_share;266799;05.12.2023;1;8309;138,48;435,00;00:07:15;;quantex_share_id266799_2023_12_05_01;207949;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_05_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\207949.MP4;yes;;01;2023_12_05;;
quantex_share;266799;06.01.2024;1;8309;138,48;1003,00;00:16:43;;quantex_share_id266799_2024_01_06_01;493644;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2024_01_06_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\493644.MP4;yes;;01;2024_01_06;;
quantex_share;262222;06.02.2024;1;9868;164,47;1800,00;00:30:00;;quantex_share_id262222_2024_02_06_01;364368;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262222_2024_02_06_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\364368.MP4;yes;;01;2024_02_06;;
quantex_share;265619;06.03.2024;3;7309;121,82;786,00;00:13:06;;quantex_share_id265619_2024_03_06_03;800386;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265619_2024_03_06_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\800386.MP4;yes;;03;2024_03_06;;
quantex_share;265619;06.03.2024;2;7309;121,82;900,00;00:15:00;"0:30-0:33; 1:00-1:02; 1:05-1:13; 2:17-2:25; 5:43-7:30 (schwarz); 12:24-2:30 (Hand im Bild); 12:51-13:00; 13:49-14:20; 14:32-14:35; 14:39-Ende";quantex_share_id265619_2024_03_06_02;923385;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265619_2024_03_06_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\923385.MP4;yes;;02;2024_03_06;;
quantex_share;265619;06.03.2024;1;7309;121,82;262,00;00:04:22;"0:00-0:05; 0:11-0:14; 0:45-0:47; 1:15-1:18; ab 1:19 kamera entfernt bis 3:44; 3:55-4:06;4:15-Ende";quantex_share_id265619_2024_03_06_01;779126;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265619_2024_03_06_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\779126.MP4;yes;;01;2024_03_06;;
quantex_share;273291;06.08.2024;1;5277;87,95;1770,00;00:29:30;sw ab 0:10:08;quantex_share_id273291_2024_08_06_01;492251;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id273291_2024_08_06_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\492251.MP4;no;;01;2024_08_06;;
quantex_share;273291;06.08.2024;2;5277;87,95;657,00;00:10:57;sw;quantex_share_id273291_2024_08_06_02;360697;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id273291_2024_08_06_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\360697.MP4;no;;02;2024_08_06;;
quantex_share;265619;07.03.2024;2;7309;121,82;642,00;00:10:42;;quantex_share_id265619_2024_03_07_02;850029;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265619_2024_03_07_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\850029.MP4;yes;;02;2024_03_07;;
quantex_share;265619;07.03.2024;1;7309;121,82;1800,00;00:30:00;;quantex_share_id265619_2024_03_07_01;483937;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265619_2024_03_07_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\483937.MP4;yes;;01;2024_03_07;;
quantex_share;263338;07.04.2024;2;7358;122,63;1446,00;00:24:06;;quantex_share_id263338_2024_04_07_02;778685;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263338_2024_04_07_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\778685.MP4;yes;;02;2024_04_07;;
quantex_share;263338;07.04.2024;1;7358;122,63;1429,00;00:23:49;;quantex_share_id263338_2024_04_07_01;639397;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263338_2024_04_07_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\639397.MP4;yes;;01;2024_04_07;;
quantex_share;264362;07.04.2024;1;8528;142,13;576,00;00:09:36;;quantex_share_id264362_2024_04_07_01;386054;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264362_2024_04_07_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\386054.MP4;yes;;01;2024_04_07;;
quantex_share;280817;07.04.2024;2;3545;59,08;792,00;00:13:12;;quantex_share_id280817_2024_04_07_02;275212;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280817_2024_04_07_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\275212.MP4;yes;;02;2024_04_07;;
quantex_share;280817;07.04.2024;1;3545;59,08;611,00;00:10:11;;quantex_share_id280817_2024_04_07_01;139665;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280817_2024_04_07_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\139665.MP4;yes;;01;2024_04_07;;
quantex_share;266935;08.01.2024;1;2592;43,20;1447,00;00:24:07;;quantex_share_id266935_2024_01_08_01;326740;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266935_2024_01_08_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\326740.MP4;yes;;01;2024_01_08;;
quantex_share;262495;08.07.2024;1;6407;106,78;597,00;00:09:57;;quantex_share_id262495_2024_07_08_01;398813;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_08_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\398813.MP4;yes;;01;2024_07_08;;
quantex_share;262495;08.07.2024;2;6407;106,78;568,00;00:09:28;;quantex_share_id262495_2024_07_08_02;947219;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_08_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\947219.MP4;yes;;02;2024_07_08;;
quantex_share;266799;08.12.2023;2;8309;138,48;851,00;00:14:11;;quantex_share_id266799_2023_12_08_02;802250;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_08_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\802250.MP4;yes;;02;2023_12_08;;
quantex_share;266799;08.12.2023;1;8309;138,48;583,00;00:09:43;;quantex_share_id266799_2023_12_08_01;994835;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_08_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\994835.MP4;yes;;01;2023_12_08;;
quantex_share;260455;09.02.2024;1;4032;67,20;726,00;00:12:06;;quantex_share_id260455_2024_02_09_01;172296;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260455_2024_02_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\172296.MP4;yes;;01;2024_02_09;;
quantex_share;264395;09.03.2024;1;4966;82,77;1452,00;00:24:12;;quantex_share_id264395_2024_03_09_01;553303;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264395_2024_03_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\553303.MP4;yes;;01;2024_03_09;;
quantex_share;280599;09.04.2024;2;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_04_09_02;387058;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_04_09_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\387058.MP4;yes;;02;2024_04_09;;
quantex_share;280599;09.04.2024;1;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_04_09_01;532883;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_04_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\532883.MP4;yes;;01;2024_04_09;;
quantex_share;262495;09.07.2024;1;6407;106,78;1800,00;00:30:00;;quantex_share_id262495_2024_07_09_01;471052;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\471052.MP4;yes;;01;2024_07_09;;
quantex_share;262495;09.07.2024;2;6407;106,78;264,00;00:04:24;;quantex_share_id262495_2024_07_09_02;634172;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_09_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\634172.MP4;yes;;02;2024_07_09;;
quantex_share;260040;09.12.2023;1;6532;108,87;1230,00;00:20:30;2:16-2:31 (schwarz) ;quantex_share_id260040_2023_12_09_01;210803;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260040_2023_12_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\210803.MP4;yes;;01;2023_12_09;;
quantex_share;262472;09.12.2023;4;11380;189,67;408,00;00:06:48;01:44-02:10/02:46-02: 50/06:24-06:29(schwarz);quantex_share_id262472_2023_12_09_04;184452;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_09_04.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\184452.MP4;yes;;04;2023_12_09;;
quantex_share;262472;09.12.2023;3;11380;189,67;1800,00;00:30:00;13:44-14:01 (schwarz/verdeckt);quantex_share_id262472_2023_12_09_03;189224;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_09_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\189224.MP4;yes;;03;2023_12_09;;
quantex_share;262472;09.12.2023;2;11380;189,67;662,00;00:11:02;9:03-9:18(verdeckt);quantex_share_id262472_2023_12_09_02;852015;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_09_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\852015.MP4;yes;;02;2023_12_09;;
quantex_share;262472;09.12.2023;1;11380;189,67;1800,00;00:30:00;10:33-10:39/14:43-14:46/15:36-15:50 (schwarz/verdeckt) ;quantex_share_id262472_2023_12_09_01;604034;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_09_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\604034.MP4;yes;;01;2023_12_09;;
quantex_share;260444;10.01.2024;1;3800;63,33;1457,00;00:24:17;;quantex_share_id260444_2024_01_10_01;472508;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260444_2024_01_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\472508.MP4;yes;;01;2024_01_10;;
quantex_share;265566;10.01.2024;1;6210;103,50;1375,00;00:22:55;11:33-12:20, 20:45-20:53. 21:06-21:12, 21:17-21:28, 21:36-21:45;quantex_share_id265566_2024_01_10_01;916043;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265566_2024_01_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\916043.MP4;yes;;01;2024_01_10;;
quantex_share;266216;10.03.2024;1;10404;173,40;1800,00;00:30:00;;quantex_share_id266216_2024_03_10_01;861529;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266216_2024_03_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\861529.MP4;yes;;01;2024_03_10;;
quantex_share;271693;10.03.2024;4;8726;145,43;1097,00;00:18:17;;quantex_share_id271693_2024_03_10_04;586293;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id271693_2024_03_10_04.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\586293.MP4;yes;;04;2024_03_10;;
quantex_share;271693;10.03.2024;3;8726;145,43;813,00;00:13:33;;quantex_share_id271693_2024_03_10_03;850351;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id271693_2024_03_10_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\850351.MP4;yes;;03;2024_03_10;;
quantex_share;271693;10.03.2024;2;8726;145,43;599,00;00:09:59;;quantex_share_id271693_2024_03_10_02;447674;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id271693_2024_03_10_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\447674.MP4;yes;;02;2024_03_10;;
quantex_share;271693;10.03.2024;1;8726;145,43;720,00;00:12:00;;quantex_share_id271693_2024_03_10_01;720783;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id271693_2024_03_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\720783.MP4;yes;;01;2024_03_10;;
quantex_share;262661;10.04.2024;1;2709;45,15;461,00;00:07:41;;quantex_share_id262661_2024_04_10_01;365908;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262661_2024_04_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\365908.MP4;yes;;01;2024_04_10;;
quantex_share;280599;10.04.2024;2;18205;303,42;1498,00;00:24:58;;quantex_share_id280599_2024_04_10_02;667048;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_04_10_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\667048.MP4;yes;;02;2024_04_10;;
quantex_share;280599;10.04.2024;1;18205;303,42;1800,00;00:30:00;;quantex_share_id280599_2024_04_10_01;796971;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280599_2024_04_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\796971.MP4;yes;;01;2024_04_10;;
quantex_share;268900;10.05.2024;1;4709;78,48;1800,00;00:30:00;;quantex_share_id268900_2024_05_10_01;741214;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id268900_2024_05_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\741214.MP4;yes;;01;2024_05_10;;
quantex_share;262472;10.12.2023;3;11380;189,67;1310,00;00:21:50;00:15-00:24/02:40-03:45/04:30-05:40/15:20-17:00/17:50-18:28/18:46-19:00 (schwarz, dunkel);quantex_share_id262472_2023_12_10_03;692696;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_10_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\692696.MP4;yes;;03;2023_12_10;;
quantex_share;262472;10.12.2023;2;11380;189,67;1800,00;00:30:00;07:08-09:10/10:10-11:08/18:18-18:55/19:20-19:52/21:25-24:20/26:25-29:20 (schwarz);quantex_share_id262472_2023_12_10_02;273077;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_10_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\273077.MP4;yes;;02;2023_12_10;;
quantex_share;262472;10.12.2023;1;11380;189,67;1800,00;00:30:00;02:22-02:35 (schwarz);quantex_share_id262472_2023_12_10_01;543575;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262472_2023_12_10_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\543575.MP4;yes;;01;2023_12_10;;
quantex_share;264436;11.01.2024;1;3714;61,90;294,00;00:04:54;0:00-0:10, 0:28-0:40 (viele Phasen, wo Kind einfach gegen eine Wand schaut);quantex_share_id264436_2024_01_11_01;622757;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264436_2024_01_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\622757.MP4;yes;;01;2024_01_11;;
quantex_share;262944;11.02.2024;1;10151;169,18;993,00;00:16:33;;quantex_share_id262944_2024_02_11_01;597649;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262944_2024_02_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\597649.MP4;yes;;01;2024_02_11;;
quantex_share;265688;11.02.2024;1;3825;63,75;431,00;00:07:11;"0:15-0:26; 0:30-1:05; 2:19-2:22; 3:13-3:17; 3:21-3:27; 3:37-3:44; 5:07-5:13; 6:07-6:09; 6:27-6:30";quantex_share_id265688_2024_02_11_01;414831;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id265688_2024_02_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\414831.MP4;yes;;01;2024_02_11;;
quantex_share;262495;11.07.2024;1;6407;106,78;1256,00;00:20:56;;quantex_share_id262495_2024_07_11_01;579259;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\579259.MP4;yes;;01;2024_07_11;;
quantex_share;280427;11.07.2024;1;6108;101,80;1389,00;00:23:09;;quantex_share_id280427_2024_07_11_01;548219;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id280427_2024_07_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\548219.MP4;yes;;01;2024_07_11;;
quantex_share;275146;11.08.2024;1;6008;100,13;1800,00;00:30:00;;quantex_share_id275146_2024_08_11_01;667115;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id275146_2024_08_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\667115.MP4;yes;;01;2024_08_11;;
quantex_share;275146;11.08.2024;2;6008;100,13;208,00;00:03:28;;quantex_share_id275146_2024_08_11_02;961899;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id275146_2024_08_11_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\961899.MP4;yes;;02;2024_08_11;;
quantex_share;262564;11.12.2023;1;6164;102,73;454,00;00:07:34;;quantex_share_id262564_2023_12_11_01;796165;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262564_2023_12_11_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\796165.MP4;yes;;01;2023_12_11;;
quantex_share;260730;12.02.2024;2;11678;194,63;746,00;00:12:26;;quantex_share_id260730_2024_02_12_02;840607;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id260730_2024_02_12_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\840607.MP4;yes;;02;2024_02_12;;
quantex_share;262020;12.02.2024;4;11441;190,68;811,00;00:13:31;00:00-00:29/9:51-9:54/12:49-13:31;quantex_share_id262020_2024_02_12_04;713084;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_12_04.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\713084.MP4;yes;;04;2024_02_12;;
quantex_share;262020;12.02.2024;3;11441;190,68;1137,00;00:18:57;03:05-3:21/8:22-8:28/9:08-9:18;quantex_share_id262020_2024_02_12_03;524655;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_12_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\524655.MP4;yes;;03;2024_02_12;;
quantex_share;262020;12.02.2024;2;11441;190,68;1800,00;00:30:00;4:09-4:13/08:21-09:28/9:32-9:43/10:25-10:44/16:01-16:14/24:44-24:57;quantex_share_id262020_2024_02_12_02;252829;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_12_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\252829.MP4;yes;;02;2024_02_12;;
quantex_share;262020;12.02.2024;1;11441;190,68;1800,00;00:30:00;00:20-00:39/00:45-00:50/4:56-05:05/6:36-6:41/11:42-12:25/12:53-13:06/14:31-14:44/14:53-16:29/18:23-18:41/19:37-19:42/20:00-20:11;quantex_share_id262020_2024_02_12_01;658937;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262020_2024_02_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\658937.MP4;yes;;01;2024_02_12;;
quantex_share;279536;12.04.2024;1;8288;138,13;1494,00;00:24:54;;quantex_share_id279536_2024_04_12_01;978369;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id279536_2024_04_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\978369.MP4;yes;;01;2024_04_12;;
quantex_share;262495;12.07.2024;1;6407;106,78;896,00;00:14:56;;quantex_share_id262495_2024_07_12_01;981262;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262495_2024_07_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\981262.MP4;yes;;01;2024_07_12;;
quantex_share;262564;12.12.2023;1;6164;102,73;661,00;00:11:01;;quantex_share_id262564_2023_12_12_01;728100;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id262564_2023_12_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\728100.MP4;yes;;01;2023_12_12;;
quantex_share;263229;12.12.2023;1;5187;86,45;1263,00;00:21:03;07:35-07:55;quantex_share_id263229_2023_12_12_01;915559;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id263229_2023_12_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\915559.MP4;yes;;01;2023_12_12;;
quantex_share;266799;12.12.2023;2;8309;138,48;347,00;00:05:47;;quantex_share_id266799_2023_12_12_02;954842;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_12_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\954842.MP4;yes;;02;2023_12_12;;
quantex_share;266799;12.12.2023;1;8309;138,48;742,00;00:12:22;;quantex_share_id266799_2023_12_12_01;503253;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2023_12_12_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\503253.MP4;yes;;01;2023_12_12;;
quantex_share;264436;13.01.2024;1;3714;61,90;247,00;00:04:07;0:22- 0:27, 1:57-2:05;quantex_share_id264436_2024_01_13_01;536025;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id264436_2024_01_13_01.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\536025.MP4;yes;;01;2024_01_13;;
quantex_share;266799;13.01.2024;3;8309;138,48;1113,00;00:18:33;;quantex_share_id266799_2024_01_13_03;533034;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2024_01_13_03.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\533034.MP4;yes;;03;2024_01_13;;
quantex_share;266799;13.01.2024;2;8309;138,48;1800,00;00:30:00;;quantex_share_id266799_2024_01_13_02;297002;Rename-Item -Path Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\quantex_share_id266799_2024_01_13_02.MP4  -NewName Y:\Projects\Quantex\quantex_share\RawData\SA_annotation_videos\297002.MP4;yes;;02;2024_01_13;;
